states,actions
"[-0.6596117387908257, -1.892932292250881, -0.6915715025698432, -0.04706420540488665]",[-0.7124648792230242]
"[-0.662679700366597, -1.902136176978195, -0.7066552808444371, -0.49784560068960104]",[-0.7109276000202974]
"[-0.662679700366597, -1.9144080232812801, -0.5653242246755497, -1.0118687957059365]",[-0.7092849995665003]
"[-0.6657476619423682, -1.9266798695843652, -0.6056574585290093, -1.4230873517190048]",[-0.707175761143555]
"[-0.6657476619423682, -1.9420196774632217, -0.48452596682320603, -1.9054602753180276]",[-0.7051071392043875]
"[-0.6657476619423682, -1.9604274469178493, -0.3876207734585648, -2.4447566929857985]",[-0.7025944447293282]
"[-0.6657476619423682, -1.9788352163724772, -0.310096618766849, -2.8761938271200336]",[-0.6995022206604258]
"[-0.662679700366597, -2.000310947402876, -0.09467921622491104, -3.374741613215974]",[-0.6961722266299496]
"[-0.6596117387908257, -2.024854640009046, 0.07765470580863365, -3.926977920881292]",[-0.6923866598038675]
"[-0.6596117387908257, -2.0493983326152163, 0.0621237646469055, -4.368766967013542]",[-0.6882439392798761]
"[-0.6565437772150544, -2.077009986797158, 0.20309709050609115, -4.87559628270791]",[-0.6839613917352352]
"[-0.6504078540635119, -2.1046216409791, 0.46927382998199363, -5.281059735263405]",[-0.6792476378145427]
"[-0.6473398924877406, -2.1353012567368124, 0.5288171427741588, -5.75882857609637]",[-0.6747486059056531]
"[-0.641203969336198, -2.1690488340702965, 0.7298498717964605, -6.294441727551295]",[-0.669989367336435]
"[-0.6350680461846554, -2.205864372979552, 0.8906760550142963, -6.876330327503808]",[-0.6646614614896582]
"[-0.6258641614573416, -2.2457478734645786, 1.1727350803771337, -7.495239286254382]",[-0.6584098854792964]
"[-0.619728238305799, -2.2856313739496055, 1.244984221878834, -7.990366453254836]",[-0.6512992469040622]
"[-0.607456392002714, -2.328582836010403, 1.60957969265732, -8.539866265643766]",[-0.6443412986423168]
"[-0.5951845456996288, -2.371534298071201, 1.901256069280116, -8.979466115554906]",[-0.6378597164771467]
"[-0.5829126993965437, -2.4175537217077707, 2.134597170578349, -9.4845440742724]",[-0.6321171110491917]
"[-0.5675728915176872, -2.4697090684958822, 2.4746681304055045, -10.195402598823499]",[-0.6262439170974963]
"[-0.5522330836388308, -2.5249323768597653, 2.746724898267221, -10.917487497252957]",[-0.6192094059170263]
"[-0.5338253141842031, -2.5770877236478773, 3.117768391345166, -11.341757337207959]",[-0.6104709241233468]
"[-0.5123495831538042, -2.6353789935875316, 3.5680012645960772, -11.987969366749088]",[-0.6017313084090747]
"[-0.4878058905476339, -2.696738225102957, 4.081585641985374, -12.65833706917055]",[-0.5948652124334043]
"[-0.4632621979414636, -2.758097456618383, 4.492453143896814, -13.194631231107724]",[-0.5891981647922218]
"[-0.4356505437595221, -2.825592611285351, 4.974545224214527, -13.930462718234587]",[-0.5824970728541454]
"[-0.40803888957758055, -2.8930877659523193, 5.360218888468697, -14.519127907936081]",[-0.5750336821924616]
"[-0.37429131224409645, -2.9636508821950587, 5.975553977449163, -15.143458138485842]",[-0.5682727195295605]
"[-0.34054373491061235, -3.034213998437798, 6.467822048633533, -15.642922322925646]",[-0.5623729295104019]
"[-0.30679615757712825, -3.107845076256309, 6.861636505581032, -16.195891749266057]",[-0.5580530608208483]
"[-0.27304858024364415, 3.1017091531047667, 7.176688071139029, -16.638267290338383]",[-0.5552258583244476]
"[-0.23930100291016002, 3.0280780752862553, 7.428729323585431, -16.992167723196246]",[-2.5026311947346658]
"[-0.2055534255766759, 2.9544469974677448, 7.6303623255425475, -17.275288069482535]",[-15.0]
"[-0.16260196351587797, 2.883883881225005, 8.251862963473934, -17.348386267723004]",[-15.0]
"[-0.11965050145508001, 2.8102528034064944, 8.749063473819046, -17.56026290510394]",[-15.0]
"[-0.07669903939428206, 2.7335537640122123, 9.146823882095134, -17.883162293797255]",[0.7637047557553268]
"[-0.04295146206079795, 2.6599226861937018, 9.004837972350312, -17.988083725963342]",[3.919958703311561]
"[-0.006135923151542565, 2.589359569950962, 9.044647323343018, -17.91862279290765]",[-0.15325792233888816]
"[0.02454369260617026, 2.518796453708223, 8.769698646560055, -17.863054046463095]",[0.5689480083453244]
"[0.0521553467881118, 2.4543692606170255, 8.396341626345121, -17.511802891730323]",[0.6195516446790174]
"[0.07669903939428206, 2.3930100291016005, 7.944257931384611, -17.077403889155544]",[-0.580712319598609]
"[0.09817477042468103, 2.3347187591619463, 7.4291928966276375, -16.576486608307157]",[-0.523076074439107]
"[0.11965050145508001, 2.2794954507980627, 7.017140868822057, -16.02235470483987]",[-0.5900530209673001]
"[0.1380582709097077, 2.22427214243418, 6.534101167789032, -15.579049182066058]",[-0.6338363853326148]
"[0.15339807878856412, 2.172116795646068, 5.994271328174046, -15.071006685058443]",[-0.6437223847191413]
"[0.16873788666742054, 2.123029410433727, 5.562407456482058, -14.51117460866378]",[-0.6431608462187172]
"[0.18407769454627693, 2.077009986797158, 5.216916359128467, -13.909910868759482]",[-0.6469665128148976]
"[0.19634954084936207, 2.03405852473636, 4.78712540245703, -13.275501798047479]",[-0.6573478187811576]
"[0.2086213871524472, 1.991107062675562, 4.443292637119881, -12.76797454147789]",[-0.6684583049612741]
"[0.21782527187976106, 1.9512235621905356, 4.014828346061596, -12.208554657433645]",[-0.6775163173251855]
"[0.2270291566070749, 1.91440802328128, 3.67205691321497, -11.607620671409684]",[-0.6844159546808248]
"[0.23623304133438874, 1.877592484372025, 3.3978397669376683, -11.126873482590511]",[-0.6907185365732091]
"[0.2454369260617026, 1.843844907038541, 3.1784660499158264, -10.588877652746618]",[-0.6977538910444812]
"[0.25157284921324513, 1.8131652912808276, 2.849568997509788, -10.005082910082933]",[-0.7044518886438512]
"[0.260776733940559, 1.782485675523115, 2.739849434373525, -9.53804711595199]",[-0.7104454522861264]
"[0.26691265709210155, 1.7548740213411733, 2.4986757050759465, -9.011020401858673]",[-0.7164691352128006]
"[0.27304858024364415, 1.7303303287350031, 2.305736721637887, -8.43600095179545]",[-0.7219000445023382]
"[0.2791845033951867, 1.705786636128833, 2.151385534887437, -7.975985391744878]",[-0.726730685138266]
"[0.28532042654672923, 1.6843109050984335, 2.0279045854870787, -7.454574864915855]",[-0.7316561389891273]
"[0.28838838812250056, 1.6659031356438065, 1.7757217471782294, -6.884048364664068]",[-0.7359865285523557]
"[0.2945243112740431, 1.6474953661891787, 1.7273735553197103, -6.427627164462635]",[-0.7396881208659856]
"[0.30066023442558565, 1.6321555583103224, 1.6886950018328957, -5.909092125512927]",[-0.7434263390837619]
"[0.30679615757712825, 1.619883712007237, 1.6577521590434454, -5.3408660155646]",[-0.7465745311785996]
"[0.3098641191528995, 1.6076118657041523, 1.4795998060233195, -4.88628512760593]",[-0.7491145502667734]
"[0.31600004230444206, 1.5984079809768383, 1.4904760023957824, -4.369222338450442]",[-0.7516558506041362]
"[0.32213596545598466, 1.5892040962495244, 1.499176959493754, -3.955572107126045]",[-0.7536131072611392]
"[0.32520392703175593, 1.5830681730979812, 1.3527396463835686, -3.471253843277964]",[-0.7553821619048949]
"[0.3313398501832985, 1.5800002115222105, 1.3889878746839806, -2.9304011534109264]",[-0.7565916556146081]
"[0.3374757733348411, 1.5769322499464389, 1.4179864573243144, -2.497719001517325]",[-0.7573525779936007]
"[0.3436116964863836, 1.5769322499464389, 1.441185323436578, -1.9981752012138543]",[-0.7581125959130437]
"[0.3466796580621549, 1.5769322499464389, 1.3063463375378284, -1.5985401609710834]",[-0.7582862764055133]
"[0.3528155812136975, 1.5830681730979812, 1.351873227607392, -0.9720359711997304]",[-0.7583494061180274]
"[0.35895150436524004, 1.5861361346737528, 1.388294739663042, -0.6242306981712176]",[0.7574275850204073]
"[0.3620194659410113, 1.5953400194010667, 1.2640338705189968, -0.03919032217127949]",[0.7568867866546076]
"[0.36815538909255385, 1.6045439041283807, 1.318023253992326, 0.42884197862866813]",[0.7553152057898843]
"[0.3712233506683252, 1.6168157504314653, 1.2078166819824254, 0.9566658980571816]",[0.7536812126833864]
"[0.3773592738198677, 1.6290875967345508, 1.2730495031630653, 1.3789250336000123]",[0.7514677809054237]
"[0.380427235395639, 1.644427404613407, 1.171837681319019, 1.8701304208228322]",[0.7491798474498107]
"[0.38349519697141027, 1.662835174068035, 1.0908682238437777, 2.416492809389638]",[0.7464609760464054]
"[0.38963112012295287, 1.6812429435226628, 1.179490736652152, 2.8535827202431108]",[0.7432006871439321]
"[0.39269908169872414, 1.7027186745530614, 1.096990668110287, 3.356652727714433]",[0.7397031685979063]
"[0.3957670432744954, 1.7241944055834608, 1.030990613276792, 3.759108733691491]",[0.7356672614114096]
"[0.3957670432744954, 1.7518060597654017, 0.8247924906214337, 4.3878696960502594]",[0.7317806988682936]
"[0.3988350048502667, 1.7763497523715728, 0.8132320712857108, 4.737480387148736]",[0.7269172825039798]
"[0.3988350048502667, 1.8070293681292853, 0.650585657028568, 5.323965097604628]",[0.7221979530753173]
"[0.3988350048502667, 1.8377089838869978, 0.5204685256228565, 5.793152865969347]",[0.7165050224844647]
"[0.401902966426038, 1.8714565612204819, 0.5697728992868498, 6.321901159449681]",[0.7108935903802474]
"[0.3988350048502667, 1.905204138553966, 0.3024202406409131, 6.7448997942339375]",[0.7046692883113925]
"[0.3988350048502667, 1.9420196774632217, 0.24193619251272835, 7.236696780849918]",[0.6984573519907771]
"[0.3957670432744954, 1.981903177948248, 0.0401508752216202, 7.783532448931275]",[0.6921011080813186]
"[0.39269908169872414, 2.024854640009046, -0.12127737861126775, 8.374399062184928]",[0.6852724416611756]
"[0.38963112012295287, 2.067806102069844, -0.25041998167758095, 8.84709235278784]",[0.6773985605638155]
"[0.38349519697141027, 2.113825525706414, -0.5071321429191933, 9.378645064058723]",[0.6691531405224929]
"[0.3773592738198677, 2.162912910918754, -0.7125018719124832, 9.957285311864013]",[0.6611090275908736]
"[0.36815538909255385, 2.2120002961310945, -1.0301957338956775, 10.420197510108238]",[0.653251399773433]
"[0.35895150436524004, 2.267223604494978, -1.2843508234822316, 11.097323426280738]",[0.6452304953202437]
"[0.3466796580621549, 2.3255148744346323, -1.6410729739400445, 11.792422238007312]",[0.6362474481026171]
"[0.3313398501832985, 2.3838061443742866, -2.0798487730948594, 12.348501287388565]",[0.6263898017339703]
"[0.31600004230444206, 2.4451653758897116, -2.4308694124187085, 12.946762605682139]",[0.6160615187521845]
"[0.2975922728498144, 2.509592568980909, -2.8650840026663484, 13.57876973910556]",[0.6065912936887716]
"[0.2761165418194154, 2.5770877236478773, -3.3658537536530257, 14.237773524632857]",[0.5983823310449752]
"[0.25157284921324513, 2.6476508398906162, -3.9198676332309343, 14.918374631843257]",[0.589813739777482]
"[0.2270291566070749, 2.7212819177091276, -4.363078736893263, 15.616253596400146]",[0.5802616869627019]
"[0.19634954084936207, 2.7979809571034098, -5.024443777400249, 16.32795484683422]",[0.5705630090974695]
"[0.16260196351587797, 2.8808159196492342, -5.706933888594406, 17.204112004758606]",[0.5615111588819152]
"[0.12885438618239387, 2.9636508821950587, -6.252925977549731, 17.90503773109812]",[0.5526578284881671]
"[0.09203884727313846, 3.0495538063166547, -6.8431177275025545, 18.61917639095829]",[0.5438084674981702]
"[0.0521553467881118, 3.135456730438251, -7.4686692062533755, 19.19048731884643]",[0.5363277519216049]
"[0.015339807878856412, -3.06182565261974, -7.815712310465471, 19.647536061156938]",[0.5320899114709279]
"[-0.021475731030398976, -2.9759227284981438, -8.093346793835146, 20.01317505500534]",[2.347831362987213]
"[-0.05522330836388308, -2.8961557275280905, -8.162056301742322, 19.99889009250694]",[15.0]
"[-0.10124273200045232, -2.813320764982266, -8.83061622322232, 20.140860201296785]",[15.0]
"[-0.14112623248547898, -2.730485802436441, -9.058668002829188, 20.25443628832866]",[15.0]
"[-0.18100973297050565, -2.6476508398906167, -9.241109426514685, 20.34529715795416]",[-0.8295592165324773]
"[-0.21475731030398976, -2.5648158773447918, -9.080266407885953, 20.41798585365456]",[-4.043353029043304]
"[-0.2454369260617026, -2.48811683795051, -8.798193914194403, 20.16934065263775]",[0.12110825956128932]
"[-0.27304858024364415, -2.411417798556228, -8.4191378404526, 19.970424491824296]",[-0.5892668341294887]
"[-0.2945243112740431, -2.3439226438892597, -7.809096823882029, 19.35109732680785]",[-0.6350353460985027]
"[-0.31600004230444206, -2.2764274892222915, -7.321064010625571, 18.855635594794688]",[0.581852544142178]
"[-0.33440781175906975, -2.2089323345553233, -6.777239681231842, 18.459266209184158]",[0.5243137671328619]
"[-0.3528155812136975, -2.1445051414641263, -6.342180217716859, 17.988772621907174]",[0.5963957472995909]
"[-0.3650874275167826, -2.086213871524472, -5.687336489327741, 17.30558159450846]",[0.6425834650743606]
"[-0.3773592738198677, -2.0279226015848177, -5.16346150661645, 16.759028772589495]",[0.6520792215286499]
"[-0.38963112012295287, -1.9757672547967058, -4.744361520447416, 16.01499035747719]",[0.653123279233604]
"[-0.3988350048502667, -1.923611908008594, -4.255683452723623, 15.419759625387336]",[0.6606794814071486]
"[-0.40803888957758055, -1.8714565612204823, -3.864740998544594, 14.943575039715448]",[0.6741537431216647]
"[-0.4141748127291231, -1.825437137583913, -3.3985889564128016, 14.255831213600828]",[0.6864525672043598]
"[-0.4203107358806657, -1.7794177139473437, -3.0256673227073705, 13.705636152709125]",[0.6948452670800112]
"[-0.42644665903220824, -1.736466251886546, -2.727330015743025, 13.112082025207194]",[0.7028861604006733]
"[-0.4325825821837508, -1.6935147898257479, -2.4886601701715456, 12.637238723205662]",[0.7116657827911712]
"[-0.4356505437595221, -1.6566992509164924, -2.144326214925801, 11.950567924027311]",[0.720451178846867]
"[-0.4387185053352934, -1.6168157504314657, -1.8688590507292062, 11.554629363473182]",[0.7278045498011343]
"[-0.44485442848683593, -1.5830681730979816, -1.8018833981604878, 10.931082357452738]",[0.735608752095406]
"[-0.4479223900626072, -1.5493205957644975, -1.5949047973169534, 10.432244752636393]",[0.7423538293269345]
"[-0.4479223900626072, -1.5186409800067848, -1.2759238378535613, 9.879776589994748]",[-0.7489513075542115]
"[-0.45099035163837853, -1.4879613642490719, -1.174137149071413, 9.437802059881463]",[-0.7552036957706452]
"[-0.4540583132141498, -1.4603497100671303, -1.0927077980456943, 8.930824357002237]",[-0.7612787356904747]
"[-0.4540583132141498, -1.4358060174609601, -0.8741662384365583, 8.371844115910307]",[-0.7664842091203512]
"[-0.45712627478992107, -1.41126232485479, -0.8527310695378105, 7.9246599230367565]",[-0.7712110982667206]
"[-0.45712627478992107, -1.389786593824391, -0.682184855630247, 7.413514489949364]",[-0.7761716827038705]
"[-0.46019423636569234, -1.368310862793992, -0.6991459632927643, 7.004598143479427]",[-0.780532687530474]
"[-0.46019423636569234, -1.3499030933393643, -0.5593167706342079, 6.524066987514942]",[-0.7845239922720183]
"[-0.46019423636569234, -1.3345632854605078, -0.4474534165073685, 5.986243983954765]",[-0.7878733265808248]
"[-0.4632621979414636, -1.3192234775816514, -0.5113608119944573, 5.55598558110664]",[-0.790875600035713]
"[-0.4632621979414636, -1.3069516312785663, -0.40908864959556723, 5.05838078003957]",[-0.7940266269884123]
"[-0.4632621979414636, -1.2977477465512524, -0.3272709196764545, 4.5068988603973565]",[-0.79656595681606]
"[-0.4632621979414636, -1.2854759002481673, -0.2618167357411636, 4.219111403472127]",[-0.7984670929521582]
"[-0.4663301595172349, -1.2793399770966247, -0.36285146738149265, 3.6820852803548263]",[-0.8007163104198377]
"[-0.4663301595172349, -1.2762720155208536, -0.29028117390519625, 3.0990663030724193]",[-0.8018914494105363]
"[-0.4663301595172349, -1.2732040539450822, -0.23222493912415487, 2.6326511212465107]",[-0.8026419624602041]
"[-0.4663301595172349, -1.2701360923693108, -0.1857799512993239, 2.259518975785781]",[-0.8035071248279035]
"[-0.4693981210930062, -1.2701360923693108, -0.302022039828028, 1.8076151806286305]",[-0.8041787543967311]
"[-0.4693981210930062, -1.2732040539450822, -0.2416176318624217, 1.292694065714329]",[-0.8042275227611491]
"[-0.4693981210930062, -1.2762720155208536, -0.19329410548993664, 0.8807571737828965]",[-0.8038090156600621]
"[-0.4724660826687775, -1.282407938672396, -0.3080333631805132, 0.3978095814491809]",[0.803367421770244]
"[-0.4724660826687775, -1.2916118233997098, -0.24642669054441413, -0.1419465712063328]",[0.80236977375005]
"[-0.4724660826687775, -1.3008157081270237, -0.19714135243552988, -0.5737514933307466]",[0.8008399621838589]
"[-0.47553404424454876, -1.3130875544301088, -0.3111111607369885, -1.0725935098188728]",[0.7992101307393034]
"[-0.47553404424454876, -1.325359400733194, -0.2488889285895901, -1.4716671230093539]",[0.7970582931284614]
"[-0.47860200582032003, -1.3406992086120504, -0.352509221660231, -1.9443240923502856]",[0.7949145237431039]
"[-0.47860200582032003, -1.359106978066678, -0.2820073773281848, -2.4758477466116346]",[0.7923070862782613]
"[-0.4816699673960913, -1.3775147475213059, -0.3790039806511132, -2.901066670020697]",[0.7890888140801045]
